filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,from_CSD,public,State,CSD_overlap_inCCDC,date_CSD,DOI_public,Note,Matched_CSD_of_CoRE,Possible_List_CSD_of_CoRE,,,,,,,,,,,,,
KESBUG_freeONLY,6.02545,4.0393,5.99647,0.986984,1894.92,1919.91,0,0,0.59,0.597781,0,"Co,Fe,Ag",Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KESGAS_freeONLY,5.62194,5.11595,5.6016,1.17024,1044.36,892.436,0,0,0.515,0.440082,0,Mn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KESHAT_freeONLY,4.57125,3.40868,4.57125,1.92502,514.398,267.218,0,0,0.4184,0.217349,0,Pr,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KETSEI_freeONLY,4.16945,3.27187,4.16351,2.16168,0,0,348.986,161.442,0.3818,0.176622,0,Dy,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KEVPEH_freeONLY,3.35631,2.62128,3.35577,1.3825,0,0,2.05525,1.48662,0.4104,0.296853,0,Ca,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KEVWUF_freeONLY,9.3138,3.28289,9.31329,1.26127,0,0,1335.3,1058.7,0.6092,0.483007,0,La,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KEXFAU_freeONLY,4.63469,3.96609,4.63178,0.913346,1885.16,2064.02,0,0,0.6022,0.659334,0,"Cd,Ni",Yes,Ni,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KEXFIC10_freeONLY,4.89247,3.74563,4.89153,1.59304,659.951,414.272,0,0,0.4988,0.313112,0,"Cd,Ni",Yes,Ni,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KEXFIC_freeONLY,4.90739,3.75202,4.9029,1.59304,664.487,417.119,0,0,0.5,0.313865,0,"Cd,Ni",Yes,Ni,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KEXKAB_freeONLY,4.09177,3.26764,4.05667,1.59214,0,0,304.524,191.266,0.4206,0.264172,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KEXKEF_freeONLY,4.72339,2.79989,4.60946,1.32528,0,0,709.029,535.004,0.4984,0.376072,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KEXPOU_freeONLY,4.02482,2.7409,3.99156,1.4326,0,0,423.21,295.413,0.4532,0.316347,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KEYFUR_freeONLY,5.43827,4.92439,5.43827,1.64151,456.158,277.889,0,0,0.4004,0.243921,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KEYMUY_freeONLY,5.8745,4.23479,5.78498,1.28447,1283.61,999.324,0,0,0.529,0.411842,0,"Na,Cd",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KEYROX_freeONLY,11.21887,3.60068,11.21229,0.939946,1552.8,1652.01,0,0,0.65,0.691529,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIBXUP_charged,5.10739,3.29407,5.10686,1.30567,0,0,857.224,656.541,0.5034,0.38555,0,Ag,Yes,Ag,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
KIBYAW_charged,4.74679,3.1101,4.73959,1.33077,0,0,1080.32,811.806,0.515,0.386995,0,Ag,Yes,Ag,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
KIDXUR_freeONLY,4.23852,2.6256,4.23852,1.42879,0,0,503.228,352.205,0.489,0.342248,0,"Zn,Na",Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIFJIT_charged,4.8015,3.58209,4.8015,1.28128,258.644,201.864,172.457,134.598,0.4944,0.385866,0,"Fe,Ag",No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
KIFWUT_freeONLY,5.20547,3.53873,5.00215,1.46849,318.799,217.094,0,0,0.3778,0.257272,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIGCEK_freeONLY,7.96247,7.80797,7.96247,1.20382,970.285,806.004,0,0,0.5094,0.423152,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIJPUQ_freeONLY,4.70226,4.03384,4.70226,1.13574,764.679,673.285,285.675,251.531,0.5722,0.503811,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIKDAL_freeONLY,6.22689,3.75929,6.04304,1.41993,433.431,305.249,0,0,0.4098,0.288607,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIKDEP_freeONLY,5.33798,3.19197,5.3364,1.08407,0,0,1272.05,1173.4,0.5552,0.512145,0,"Si,Cd",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIKDIT_freeONLY,5.07008,3.27077,4.57242,1.13676,0,0,559.504,492.193,0.5196,0.45709,0,Cd,Yes,Cd,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIKDOZ_freeONLY,5.4547,4.04305,5.40744,1.2491,889.183,711.862,0,0,0.5164,0.413419,0,"Si,Cd",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIKDUF_freeONLY,4.49713,4.03352,4.49661,1.32947,669.608,503.667,0,0,0.4774,0.359091,0,"Si,Cd",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KILJEV_freeONLY,3.8471,3.18487,3.8471,1.95946,0,0,152.458,77.8064,0.3714,0.189542,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KINDIW_freeONLY,4.37637,3.36633,4.37637,1.59147,434.713,273.153,24.8126,15.591,0.4372,0.274715,0,Er,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KINDOC_freeONLY,6.1106,5.33602,6.1106,1.20542,1423.49,1180.9,0,0,0.5572,0.462245,0,Tm,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KINLAW_freeONLY,3.28119,2.51891,3.25832,1.42585,0,0,0,0,0.3926,0.275344,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KINNIG_freeONLY,5.23856,4.20025,5.23856,0.934994,2808.15,3003.39,0,0,0.672,0.718721,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KINNUS_charged,4.90604,3.21336,4.73078,1.36317,0,0,511.468,375.205,0.3992,0.292847,0,Cu,No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
KINPUU_freeONLY,5.05147,4.16271,5.05147,1.13092,534.511,472.634,0.252919,0.22364,0.472,0.41736,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KINQAB_freeONLY,4.74387,4.08701,4.74387,1.24105,419.47,337.997,0,0,0.4336,0.349382,0,Ni,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KINRIK_freeONLY,8.58835,4.16902,8.58803,1.43655,1809.48,1259.6,0,0,0.6154,0.428386,0,"Cu,Gd",Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KINROQ_freeONLY,8.52547,4.16185,7.92981,1.4434,1805.89,1251.14,0,0,0.5956,0.412638,0,"Cu,Tb",Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIPJIE_freeONLY,6.57198,5.40974,6.57198,1.69598,884.559,521.562,0,0,0.4296,0.253305,0,Ce,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIPJOK_freeONLY,6.89311,5.38389,6.85991,1.68976,919.631,544.239,0,0,0.438,0.259209,0,Nd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIPJUQ_freeONLY,5.1817,4.18412,5.17949,1.98024,413.131,208.626,0,0,0.3926,0.198259,0,Er,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIPKAX_freeONLY,5.2541,4.2365,5.24736,2.0024,429.834,214.659,0,0,0.3928,0.196164,0,Yb,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIPKEB_freeONLY,5.16735,4.14719,5.16503,1.697,406.342,239.447,0,0,0.3938,0.232056,0,Y,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIPZEQ_freeONLY,4.90958,4.0897,4.90138,1.40391,859.384,612.135,0,0,0.4422,0.314977,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIQKOK_freeONLY,3.99049,2.87892,3.98223,2.26181,0,0,149.761,66.2127,0.3818,0.168803,0,"Cu,Mo",Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIRFIA_freeONLY,5.7578,4.65199,5.7578,1.02515,3140.54,3063.5,0,0,0.6918,0.674829,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIRKAZ_freeONLY,3.20036,2.41012,3.20036,1.34284,0,0,0,0,0.3952,0.294301,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIRTOW_freeONLY,4.82698,2.55725,4.81934,1.83961,0,0,454.104,246.848,0.3982,0.216459,0,Al,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIRTUC_freeONLY,4.85053,4.15268,4.83508,1.33238,1171.73,879.427,0,0,0.5362,0.402437,0,Be,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KISVEO_freeONLY,12.01174,5.81883,12.01174,2.43621,1388.79,570.063,0.196683,0.0807329,0.5976,0.245299,0,U,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KITCAT_freeONLY,5.17369,2.93741,5.17369,1.40432,0,0,1088.84,775.345,0.5802,0.413153,0,"K,Ag",Yes,"K,Ag",freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KITVEQ_freeONLY,6.53651,4.25527,6.53589,1.13006,897.316,794.041,0,0,0.4944,0.437498,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIXKOS_ion_b,8.14141,2.84709,8.12807,1.42721,0,0,964.191,675.577,0.4674,0.327492,0,"K,Co",Yes,"K,Co",ion_b,Y,Y,,,,,,,,,,,,,,,,,,,,
KIYBIF_freeONLY,4.0985,3.09477,4.09166,1.41026,0,0,132.971,94.2882,0.4282,0.303632,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIYJAF_freeONLY,3.91231,2.69483,3.9089,1.4593,0,0,46.6889,31.994,0.3744,0.256561,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIYMIP_freeONLY,4.02824,2.46103,4.02824,1.40074,0,0,102.752,73.3557,0.4406,0.314548,0,Ni,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIYQEQ_freeONLY,5.07711,3.8386,5.04624,1.45367,958.951,659.676,0,0,0.466,0.320568,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIYQIU_freeONLY,4.76094,3.86446,4.73368,1.48617,860.949,579.307,0,0,0.4574,0.307771,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KIYQOA_freeONLY,4.76031,3.94678,4.76031,1.3892,1043.7,751.292,0,0,0.5312,0.382377,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOBFIR_freeONLY,7.61968,5.81939,7.61968,0.929894,1834.94,1973.28,0,0,0.6418,0.690186,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOBPIB_freeONLY,4.04676,2.72066,4.04239,1.71663,0,0,131.174,76.4134,0.417,0.242918,0,Ce,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOBPUN_freeONLY,3.88897,2.42598,3.88897,1.82651,0,0,83.2271,45.5662,0.4238,0.232027,0,Gd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOCWEF_freeONLY,8.13442,3.87575,8.10204,1.046,828.231,791.809,624.804,597.328,0.5872,0.561377,0,Mn,Yes,Mn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOCWIJ_freeONLY,4.05468,3.70971,4.04929,1.63875,602.91,367.908,0,0,0.3724,0.227246,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KODSUT_freeONLY,3.62473,2.79121,3.62136,1.2745,0,0,100.992,79.241,0.531,0.416636,0,Ag,Yes,Ag,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOFPEB01_freeONLY,7.3154,5.12362,7.3154,1.77872,899.08,505.464,0,0,0.461,0.259175,0,"Cu,La",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOFPEB02_freeONLY,7.34058,5.07386,7.34058,1.77151,892.32,503.707,0,0,0.46,0.259666,0,"Cu,La",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOFPEB03_freeONLY,7.32397,5.11399,7.32397,1.7716,886.883,500.612,0,0,0.461,0.260217,0,"Cu,La",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOFPEB04_freeONLY,7.23942,4.91036,7.23942,1.7997,891.039,495.105,0,0,0.4576,0.254265,0,"Cu,La",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOFPEB_freeONLY,7.31754,5.12695,7.31754,1.78125,881.099,494.651,0,0,0.4574,0.256786,0,"Cu,La",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOFVOS_freeONLY,4.90662,4.10159,4.73658,1.30323,1166.22,894.871,0,0,0.5224,0.40085,0,Ni,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOGJOG_freeONLY,4.20289,2.70014,3.98808,2.10026,0,0,230.354,109.679,0.4382,0.208641,0,Gd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOGYIP_freeONLY,5.27845,4.86254,5.27845,1.3895,794.839,572.034,0,0,0.4714,0.33926,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOHDIW_freeONLY,6.97684,4.55031,6.84951,0.806536,2130.46,2641.49,0,0,0.6532,0.809883,0,"Co,Si",Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOHLIE_freeONLY,6.85522,4.84816,6.83832,0.971676,1685.5,1734.63,0,0,0.5992,0.616666,0,"Co,Si",Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOJZEP_manual,15.61444,13.71841,15.61444,0.514247,2543.27,4945.62,0,0,0.7936,1.54323,0,Cu,Yes,Cu,manual,Y,Y,,,,,,,,,,,,,,,,,,,,
KOKDEU_freeONLY,4.24386,2.61295,4.22346,1.55501,0,0,115.696,74.4025,0.4252,0.273439,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOLTUC_freeONLY,5.79715,2.40592,5.79715,2.16247,0,0,304.078,140.616,0.4102,0.18969,0,"Cd,Tm",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOLWEO_freeONLY,4.80101,2.59235,4.79049,1.20113,0,0,622.783,518.5,0.4602,0.383141,0,Ni,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOLYUH_freeONLY,6.17756,3.26086,6.15317,1.05174,0,0,810.861,770.972,0.5214,0.49575,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOMCOG_freeONLY,8.14869,7.69355,8.14119,0.987789,1275.19,1290.95,0,0,0.5856,0.592839,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOMDAT_freeONLY,8.28379,7.41139,8.23195,0.998413,1202.66,1204.57,0,0,0.5776,0.578518,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOMFUO_freeONLY,3.64964,2.52754,3.64964,1.36006,0,0,99.2495,72.9743,0.4898,0.360131,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOMGEZ_freeONLY,4.91912,2.50867,4.7142,1.40903,0,0,438.964,311.537,0.491,0.348467,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOMGID_freeONLY,4.92265,3.16718,4.86247,1.32561,0,0,809.467,610.638,0.5196,0.391971,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOMGUP_freeONLY,4.68805,3.52352,4.66923,1.59631,799.407,500.784,0,0,0.5144,0.322243,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOMHAW_freeONLY,4.30719,2.83423,4.30719,1.67254,0,0,377.967,225.983,0.4924,0.294402,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOMJED_freeONLY,5.84055,2.44234,5.84055,1.97108,0,0,314.606,159.611,0.4454,0.225967,0,"Dy,Cd",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOMJIH_freeONLY,5.81301,2.41893,5.813,1.99486,0,0,304.575,152.68,0.4528,0.226983,0,"Cd,Ho",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOMJON_freeONLY,5.80364,2.40624,5.80364,2.00612,0,0,300.999,150.04,0.4514,0.225011,0,"Er,Cd",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KONFEA_freeONLY,4.05061,2.55467,3.89394,2.17948,0,0,263.064,120.7,0.3848,0.176556,0,La,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KONFIE_freeONLY,3.96407,2.45417,3.86544,2.25253,0,0,204.631,90.8447,0.358,0.158932,0,Ce,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KONSAJ_freeONLY,18.94329,3.74567,18.94329,1.10475,1183.2,1071.01,0,0,0.647,0.585652,0,"Cu,Fe",Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KONYOB_freeONLY,4.69642,3.80022,4.68366,1.36629,635.393,465.049,0,0,0.4666,0.341508,0,"Cd,Ni",Yes,Ni,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOPXOE_freeONLY,4.05075,3.0061,3.40988,1.30924,0,0,84.8013,64.7712,0.432,0.329961,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOQLUZ_freeONLY,4.8222,3.16157,4.81112,4.03329,0,0,637.968,158.175,0.4118,0.1021,4.96E-05,"Cu,Si,W",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KORMOV_freeONLY,4.2954,2.55888,4.2954,1.77152,0,0,126.693,71.5165,0.3422,0.193167,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSJAF_freeONLY,10.99192,9.84925,10.99026,1.18883,1563.88,1315.47,0,0,0.6324,0.53195,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSJEJ_freeONLY,11.06598,9.80954,11.06598,1.1867,1573.29,1325.77,0,0,0.637,0.536783,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSJIN_freeONLY,11.01144,9.80964,11.01144,1.18637,1561.55,1316.25,0,0,0.6378,0.537607,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSJOT_freeONLY,11.15761,9.87899,11.15761,1.18127,1568.08,1327.45,0,0,0.6374,0.539589,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSJUZ_freeONLY,11.10045,9.86004,11.10045,1.1813,1571.58,1330.38,0,0,0.6394,0.541269,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSKAG_freeONLY,11.20025,9.92421,11.20025,1.17831,1553.45,1318.38,0,0,0.64,0.543152,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSKEK_freeONLY,11.20845,9.89743,11.20845,1.17889,1581.37,1341.4,0,0,0.6412,0.543901,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSKIO01_freeONLY,11.01399,9.78872,11.01003,1.18277,1548.2,1308.96,0,0,0.6322,0.534508,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSKIO_freeONLY,11.01742,9.84741,11.01742,1.18828,1532.31,1289.52,0,0,0.6324,0.5322,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSKUA_freeONLY,11.38797,10.70957,11.38797,1.17105,1531.31,1307.64,0,0,0.6356,0.542761,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSLAH_freeONLY,11.4975,10.81891,11.4975,1.16812,1568.04,1342.37,0,0,0.638,0.546177,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSLEL_freeONLY,10.95857,9.85075,10.95857,1.20305,1607.72,1336.37,0,0,0.652,0.541956,0,Ni,Yes,Ni,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSLIP_freeONLY,11.047,9.74411,11.047,1.19777,1578.73,1318.05,0,0,0.6514,0.543843,0,Ni,Yes,Ni,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSLOV_freeONLY,11.06557,9.9584,11.06504,1.19415,1597.55,1337.81,0,0,0.6546,0.54817,0,Ni,Yes,Ni,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSLUB_freeONLY,10.96072,9.79504,10.96072,1.20031,1612.87,1343.71,0,0,0.6478,0.539695,0,Ni,Yes,Ni,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOSMAI_freeONLY,11.0184,9.87166,11.0184,1.18797,1537.56,1294.27,0,0,0.6322,0.532166,0,Co,Yes,Co,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOTSIX_freeONLY,4.73924,2.46872,4.73924,1.29839,0,0,519.392,400.027,0.464,0.357365,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOXFUA_freeONLY,4.69443,3.97759,4.69443,1.13804,1028.96,904.147,0,0,0.5206,0.457451,0,Cd,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOXGAH_freeONLY,5.583,3.66466,5.55273,1.2752,1155.67,906.265,0,0,0.5562,0.436166,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOXGIP_freeONLY,6.17141,3.90334,6.16279,1.0195,1425.23,1397.97,0,0,0.5534,0.542815,0,Ag,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOYRAT_charged,5.60484,4.74964,5.60484,1.07243,1405.15,1310.25,0,0,0.5576,0.519939,0,"Zn,Ru",Yes,Zn,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
KOZSID_freeONLY,5.70928,3.86868,5.70928,1.21403,343.746,283.145,0,0,0.432,0.35584,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KOZSOJ_freeONLY,5.58117,3.74612,5.58117,1.23312,326.732,264.964,0,0,0.4264,0.34579,0,Co,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUBQAA_charged,7.40919,4.50215,7.40919,1.01071,1241.42,1228.26,0,0,0.5426,0.536848,0,Cu,No,,charged,Y,Y,,,,,,,,,,,,,,,,,,,,
KUCDES_freeONLY,14.56646,4.11545,14.56646,0.750237,763.373,1017.51,570.594,760.551,0.617,0.822407,0,Li,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUCDIW_freeONLY,15.32957,4.28733,15.14716,0.82417,1410.27,1711.14,0,0,0.6424,0.779451,0,Cu,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUCDOD_freeONLY,4.49618,3.36708,4.49618,1.45322,730.854,502.922,0,0,0.508,0.349569,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUDLUR_freeONLY,7.15013,5.00794,7.15013,1.94765,848.423,435.613,0,0,0.4292,0.220368,0,"Cu,Dy",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUDMAY_freeONLY,7.16272,5.01285,7.16272,1.93261,861.664,445.855,0,0,0.439,0.227154,0,"Cu,Tb",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUDWAJ_freeONLY,7.33926,6.28305,7.32227,0.91185,1922.64,2108.5,0,0,0.6474,0.709985,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUDYUE_freeONLY,4.19276,2.45528,4.19194,1.83138,0,0,515.042,281.231,0.5498,0.30021,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUFVAK_freeONLY,5.03968,2.59918,4.8452,1.17075,0,0,854.216,729.632,0.5172,0.441768,0,Mn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUGCOF_freeONLY,4.38737,3.36364,4.3863,2.84923,690.124,242.214,0,0,0.4418,0.155059,0,"Cu,Cd",Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUJFUS_freeONLY,4.92573,2.7522,4.92165,1.01198,0,0,882.944,872.49,0.5382,0.531828,0,"K,Sc",No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUJMIN_freeONLY,6.09834,5.26562,6.09598,1.32959,1436.81,1080.64,0,0,0.575,0.432463,0,Cd,Yes,Cd,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUJNEJ_freeONLY,12.51834,7.61249,12.51295,0.637007,2148.52,3372.84,0,0,0.739,1.16011,0,Ni,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUJNOT_freeONLY,8.23736,6.10049,8.23736,1.05875,1568.61,1481.57,0,0,0.6114,0.577473,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUJNUZ_freeONLY,8.0106,6.50203,7.98579,1.08206,1519.03,1403.83,0,0,0.6028,0.557085,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUJPAH_freeONLY,10.82391,6.6625,10.82391,0.90372,1754.33,1941.24,0,0,0.6534,0.723012,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUJTUG_freeONLY,6.64483,3.87362,6.64483,1.33823,656.021,490.215,0,0,0.462,0.345232,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUKHAB_freeONLY,5.58283,2.96304,5.58283,1.19026,0,0,687.325,577.458,0.4882,0.410163,0,Zn,Yes,Zn,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUKPOX_freeONLY,5.10165,4.15013,5.10165,1.44975,1410.84,973.163,0,0,0.5516,0.38048,0,Cu,Yes,Cu,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
KUKZOH_freeONLY,7.44729,4.94429,7.44729,0.906509,2166.29,2389.7,58.5489,64.5872,0.6514,0.718581,0,Zn,No,,freeONLY,Y,Y,,,,,,,,,,,,,,,,,,,,
